LAMMPS data file via write_data, version 2 Aug 2023, timestep = 0, units = metal

880 atoms
2 atom types

0 46.15297974 xlo xhi
0 48.44336421158499 ylo yhi
0 10 zlo zhi

Masses

1 10.811
2 14.0067

Atoms # charge

754 2 -0.42 4.8923 42.368560068905346 0 0 0 0
755 1 0.42 6.2901 42.368560068905346 0 0 0 0
758 2 -0.42 9.0857 42.368560068905346 0 0 0 0
759 1 0.42 10.4835 42.368560068905346 0 0 0 0
762 2 -0.42 13.2791 42.368560068905346 0 0 0 0
763 1 0.42 14.6769 42.368560068905346 0 0 0 0
766 2 -0.42 17.4725 42.368560068905346 0 0 0 0
767 1 0.42 18.8703 42.368560068905346 0 0 0 0
770 2 -0.42 21.6659 42.368560068905346 0 0 0 0
771 1 0.42 23.063699999999997 42.368560068905346 0 0 0 0
793 1 0.42 0 43.57909035658836 0 0 0 0
794 2 -0.42 0.6989 44.789620644271366 0 0 0 0
795 1 0.42 2.0967 44.789620644271366 0 0 0 0
796 2 -0.42 2.7956 43.57909035658836 0 0 0 0
797 1 0.42 4.1934 43.57909035658836 0 0 0 0
798 2 -0.42 4.8923 44.789620644271366 0 0 0 0
799 1 0.42 6.2901 44.789620644271366 0 0 0 0
800 2 -0.42 6.989 43.57909035658836 0 0 0 0
801 1 0.42 8.3868 43.57909035658836 0 0 0 0
802 2 -0.42 9.0857 44.789620644271366 0 0 0 0
803 1 0.42 10.4835 44.789620644271366 0 0 0 0
804 2 -0.42 11.1824 43.57909035658836 0 0 0 0
805 1 0.42 12.5802 43.57909035658836 0 0 0 0
806 2 -0.42 13.2791 44.789620644271366 0 0 0 0
807 1 0.42 14.6769 44.789620644271366 0 0 0 0
808 2 -0.42 15.3758 43.57909035658836 0 0 0 0
809 1 0.42 16.7736 43.57909035658836 0 0 0 0
810 2 -0.42 17.4725 44.789620644271366 0 0 0 0
811 1 0.42 18.8703 44.789620644271366 0 0 0 0
812 2 -0.42 19.5692 43.57909035658836 0 0 0 0
813 1 0.42 20.967 43.57909035658836 0 0 0 0
814 2 -0.42 21.6659 44.789620644271366 0 0 0 0
815 1 0.42 23.063699999999997 44.789620644271366 0 0 0 0
837 1 0.42 0 46.00015093195438 0 0 0 0
838 2 -0.42 0.6989 47.21068121963739 0 0 0 0
